,Date,Dispatchable Generation,Residual Demand,RSA Contracted Demand,International Exports,International Imports,Thermal Generation,Nuclear Generation,Eskom Gas Generation,Eskom OCGT Generation,Hydro Water Generation,Pumped Water Generation,ILS Usage,Manual Load_Reduction(MLR),IOS Excl ILS and MLR,Dispatchable IPP OCGT,Eskom Gas SCO,Eskom OCGT SCO,Hydro Water SCO,Pumped Water SCO Pumping,Wind,PV,CSP,Other RE,Total RE,Wind Installed Capacity,PV Installed Capacity,CSP Installed Capacity,Other RE Installed Capacity,Total RE Installed Capacity,Installed Eskom Capacity,Total PCLF,Total UCLF,Total OCLF,Total UCLF+OCLF,Non Comm Sentout,Drakensberg Gen Unit Hours,Palmiet Gen Unit Hours,Ingula Gen Unit Hours,Year,Month,day,hour,DayOfWeek,WeekOfYear,Week_Weekend,BusinessHours,Season
43189,05-03-23 13:00,20202.767,22020.025,25732.342,1215.632,794,17709,923,0,34,605,95,0,1817.258,0,65.367,-2,-1.6,0,-19,1610.99,1681.139,394.543,25.645,3712.317,3442.57,2287.09,500,50.58,6280.24,46686,5654.59,16805.29,287,17092,29,0,68.2,27.4,2023,3,5,13,6,9,0,1,2
43190,05-03-23 14:00,20034.267,21636.316,25506.917,1272.712,775,17777,922,0,0,602,0,0,1602.049,0,0,-2,-1.733,0,-38,1811.855,1608.149,423.732,26.865,3870.601,3442.57,2287.09,500,50.58,6280.24,46686,5654.59,16790.239,287,17077,239,0,68.2,27.4,2023,3,5,14,6,9,0,1,2
43191,05-03-23 15:00,20054.4,21702.472,25483.835,1190.31,761,17866,922,0,0,606,63,0,1543.271,104.8,0,-2,-1.6,0,-160,1833.272,1495.753,424.144,28.194,3781.363,3442.57,2287.09,500,50.58,6280.24,46686,5654.59,17004.256,287,17291,256,0,67.8,27.4,2023,3,5,15,6,9,0,1,2
43192,05-03-23 16:00,19824.267,22658.29,26138.085,1227.015,721,17999,922,0,0,604,7,0,2720.489,113.533,0,-2,-1.733,0,-425,1816.382,1194.031,440.428,28.954,3479.795,3442.57,2287.09,500,50.58,6280.24,46686,5381.207,17174.884,287,17461,884,0,67.8,27.4,2023,3,5,16,6,9,0,1,2
43193,05-03-23 17:00,20784.039,23546.942,26550.623,1286.606,731,18275,921,0,120,603,83,0,2762.903,0,173.772,-2,-1.733,0,-119,1764.945,771.772,438.645,28.319,3003.681,3442.57,2287.09,500,50.58,6280.24,46686,5305.59,16758.102,295.667,17053,768,0,68.2,27.4,2023,3,5,17,6,9,0,2,2
43194,05-03-23 18:00,21604.312,24718.622,27362.189,1399.8,696,18372,921,0,264,604,354,0,3114.31,0,454.045,-2,-1.733,0,-57,2090.195,139.255,384.891,29.226,2643.567,3442.57,2287.09,500,50.58,6280.24,46686,5305.59,16750.218,297,17047,218,0,68.2,27.4,2023,3,5,18,6,9,0,2,2
43195,05-03-23 19:00,22216.059,26068.521,28279.368,1322.751,730,18360,921,0,263,603,896,0,3852.462,0,461.792,-2,-1.733,0,-15,1830.426,0.048,348.99,31.383,2210.847,3442.57,2287.09,500,50.58,6280.24,46686,5281.152,16788.02,297,17085,2,0,67.8,27.4,2023,3,5,19,6,9,0,2,2
43196,05-03-23 20:00,21780.357,24992.638,27044.413,1294.911,728,18303,921,0,257,603,522,0,3212.281,0,464.09,-2,-1.733,0,-14,1669.799,0,349.432,32.544,2051.775,3442.57,2287.09,500,50.58,6280.24,46686,5208.499,16880.662,311.796,17192,458,0,67,27.4,2023,3,5,20,6,9,0,2,2
43197,05-03-23 21:00,20239.459,23091.329,24957.398,1226.573,728,18197,921,0,245,598,0,0,2851.87,0,469.192,-2,-1.733,0,-915,1503.417,0,330.954,31.698,1866.069,3442.57,2287.09,500,50.58,6280.24,46686,5204,16572.38,298.94,16871,32,0,67,27.4,2023,3,5,21,6,9,0,0,2
43198,05-03-23 22:00,19625.295,21968.357,23339.707,1160.881,703,18428,921,0,241,602,0,0,2343.062,0,330.028,-2,-1.733,0,-1596,1277.249,0,71.056,23.045,1371.35,3442.57,2287.09,500,50.58,6280.24,46686,5204,16688.816,291.94,16980,756,0,68.2,27.4,2023,3,5,22,6,9,0,0,2
43199,05-03-23 23:00,18769.835,20931.121,22090.622,1150.692,721,18412,922,0,274,607,0,0,2161.286,0,39.568,-2,-1.733,0,-2202,1119.817,0,15.832,23.852,1159.501,3442.57,2287.09,500,50.58,6280.24,46686,5105.667,16760.062,291.94,17052,2,0,69.4,27.4,2023,3,5,23,6,9,0,0,2
43200,06-03-23 0:00,18708.267,20434.802,21517.913,1109.175,694,18594,922,0,176,605,0,0,1726.535,0,0,-2,-1.733,0,-2279,1023.201,0,36.635,23.275,1083.111,3442.57,2287.09,500,50.58,6280.24,46686,5322,16708,291.94,16999,94,0,71.4,27.4,2023,3,6,0,0,10,1,0,2
43201,06-03-23 1:00,18534.267,20225.186,21288.307,1115.768,698,18346,922,0,0,605,0,0,1690.919,0,0,-2,-1.733,0,-2033,1006.805,0,36.722,19.594,1063.121,3442.57,2287.09,500,50.58,6280.24,46686,5180.167,16621.428,291.94,16913,368,0,73.4,27.4,2023,3,6,1,0,10,1,0,2
43202,06-03-23 2:00,18344.267,20141.467,21215.874,1120.751,697,18107,922,0,0,604,0,0,1797.2,0,0,-2,-1.733,0,-1982,1022.344,0,34.915,17.148,1074.407,3442.57,2287.09,500,50.58,6280.24,46686,5114.95,16944.959,291.94,17236,899,0,75.4,27.4,2023,3,6,2,0,10,1,0,2
43203,06-03-23 3:00,18346.267,20324.415,21415.249,1140.374,696,18012,922,0,0,607,0,0,1978.148,0,0,-2,-1.733,0,-1887,1072.292,0,0.704,17.838,1090.834,3442.57,2287.09,500,50.58,6280.24,46686,5117.4,16947.568,291.94,17239,508,0,77.4,27.4,2023,3,6,3,0,10,1,0,2
43204,06-03-23 4:00,19736.267,21720.346,22760.579,1274.128,695,18264,921,0,0,605,0,0,1984.079,0,0,-2,-1.733,0,-745,1020.876,0,0,19.357,1040.233,3442.57,2287.09,500,50.58,6280.24,46686,5137,16586.248,291.94,16878,188,0,79.8,27.4,2023,3,6,4,0,10,1,0,2
43205,06-03-23 5:00,21899.4,24479.837,25563.61,1384.58,723,18545,921,0,33,606,1103,0,2580.437,0,0,-2,-1.6,0,-28,1022.786,0,39.716,21.271,1083.773,3442.57,2287.09,500,50.58,6280.24,46686,5137,16237.277,291.94,16529,217,0,81.4,27.4,2023,3,6,5,0,10,1,0,2
43206,06-03-23 6:00,22950,25812.242,26948.051,1290.898,758,18181,921,0,831,602,1669,0,2862.242,0,0,-2,0,0,-10,979,39.188,96.63,20.991,1135.809,3442.57,2287.09,500,50.58,6280.24,46686,5137,16663.616,288.295,16951,911,0,79.8,27.6,2023,3,6,6,0,10,1,0,2
43207,06-03-23 7:00,21754,24745.999,26361.251,1205.892,744,18251,921,0,892,603,368,0,2991.999,0,0,-2,0,0,-23,844.311,587.485,162.674,20.782,1615.252,3442.57,2287.09,500,50.58,6280.24,46686,5240.5,16439.731,282,16721,731,0,77.8,27.8,2023,3,6,7,0,10,1,0,2
43208,06-03-23 8:00,21929,25086.369,27378.104,1237.292,733,18127,921,0,920,604,647,0,3157.369,0,0,-2,0,0,-21,721.658,1177.204,367.12,25.753,2291.735,3442.57,2287.09,500,50.58,6280.24,46686,4774.75,16634.653,284.567,16919,22,0,77.4,27.8,2023,3,6,8,0,10,1,1,2
43209,06-03-23 9:00,21416,24703.996,27549.539,1237.771,736,17847,921,0,896,603,439,0,3287.996,0,0,-2,0,0,-24,901.992,1426.4,490.565,26.586,2845.543,3442.57,2287.09,500,50.58,6280.24,46686,4609,16886.817,289,17175,817,0,77.4,27.8,2023,3,6,9,0,10,1,1,2
43210,06-03-23 10:00,20615,24157.29,27421.786,1246.469,746,17552,922,0,800,603,17,0,3542.29,0,0,-2,0,0,-23,1184.111,1548.868,502.814,28.703,3264.496,3442.57,2287.09,500,50.58,6280.24,46686,4609,17596.257,289,17885,257,0,77.4,27.8,2023,3,6,10,0,10,1,1,2
43211,06-03-23 11:00,20514,24248.091,27530.263,1260.241,763,17506,922,0,608,604,134,0,3734.091,0,0,-2,0,0,-21,1190.533,1556.623,501.826,33.19,3282.172,3442.57,2287.09,500,50.58,6280.24,46686,4609,17654.869,369.667,18024,535,0,77.4,27.8,2023,3,6,11,0,10,1,1,2
43212,06-03-23 12:00,20787,24450.974,27610.198,1256.242,751,17388,922,0,633,604,510,0,3663.974,0,0,-2,0,0,-19,1063.014,1558.691,502.717,34.802,3159.224,3442.57,2287.09,500,50.58,6280.24,46686,4609,17769.909,531,18300,909,0,77,27.8,2023,3,6,12,0,10,1,1,2
43213,06-03-23 13:00,20671,24424.419,27594.601,1237.427,795,17135,922,0,625,602,612,0,3753.419,0,0,-2,0,0,-18,1035.173,1597.242,503.2,34.567,3170.182,3442.57,2287.09,500,50.58,6280.24,46686,4609,18470.986,531,19001,986,0,76.6,27.8,2023,3,6,13,0,10,1,1,2
43214,06-03-23 14:00,20917,24803.607,27930.374,1262.56,777,17252,922,0,723,604,668,0,3886.607,0,0,-2,0,0,-27,1069.282,1530.676,497.88,28.929,3126.767,3442.57,2287.09,500,50.58,6280.24,46686,4609,18304.147,531,18835,147,0,76.2,27.8,2023,3,6,14,0,10,1,1,2
43215,06-03-23 15:00,21705.578,25319.256,28305.353,1340.684,744,17288,922,0,856,605,1070,0,3613.678,0,237.578,-2,0,0,-15,1092.907,1384.182,475.743,33.265,2986.097,3442.57,2287.09,500,50.58,6280.24,46686,4609,18259.189,531,18790,189,0,75.4,27.8,2023,3,6,15,0,10,1,1,2
43216,06-03-23 16:00,21898.067,26090.627,28860.536,1325.584,744,17446,922,0,960,604,790,0,4192.56,0,464.067,-2,0,0,-30,1166.349,1089.618,477.979,35.963,2769.909,3442.57,2287.09,500,50.58,6280.24,46686,4609,18183.06,531,18714,6,0,73.8,27.8,2023,3,6,16,0,10,1,1,2
43217,06-03-23 17:00,22355.019,26524.519,28936.617,1283.234,751,17829,923,0,1273,604,528,0,4169.5,0,471.019,-2,0,0,-22,1242.62,662.495,470.724,36.259,2412.098,3442.57,2287.09,500,50.58,6280.24,46686,4609,17334.387,531,17865,387,0,73.4,27.8,2023,3,6,17,0,10,1,2,2
43218,06-03-23 18:00,22910.473,27571.426,29597.406,1320.791,748,17984,922,0,1203,603,996,0,4301.953,359,474.473,-2,0,0,-18,1456.551,111.639,420.76,37.03,2025.98,3442.57,2287.09,500,50.58,6280.24,46686,4609,16803.654,531,17334,654,0,73,27.8,2023,3,6,18,0,10,1,2,2
43219,06-03-23 19:00,22928.479,28055.71,30023.47,1352.793,723,18043,922,0,1203,601,981,0,4768.231,359,476.479,-2,0,0,-19,1540.979,0.102,390.06,36.619,1967.76,3442.57,2287.09,500,50.58,6280.24,46686,4609,16758.535,531,17289,535,0,71.8,27.8,2023,3,6,19,0,10,1,2,2
43220,06-03-23 20:00,21909.047,26502.14,28517.76,1295.581,756,18007,922,0,935,599,267,0,4588.593,4.5,457.047,-2,0,0,-32,1591.558,0,387.317,36.745,2015.62,3442.57,2287.09,500,50.58,6280.24,46686,4254.417,17302.616,531,17833,616,0,70.6,27.8,2023,3,6,20,0,10,1,2,2
43221,06-03-23 21:00,20107.725,24324.404,26433.769,1332.203,727,17693,922,0,728,597,0,0,4216.679,0,44.725,-2,0,0,-602,1700.233,0,373.019,36.113,2109.365,3442.57,2287.09,500,50.58,6280.24,46686,4034,17834.945,556.333,18391,279,0,70.6,27.8,2023,3,6,21,0,10,1,0,2
43222,06-03-23 22:00,19037,22702.601,24419.562,1226.278,736,17632,923,0,594,609,0,0,3665.601,0,0,-2,0,0,-1455,1571.787,0,110.361,34.813,1716.961,3442.57,2287.09,500,50.58,6280.24,46686,4034,18156.277,721,18877,277,0,70.6,27.8,2023,3,6,22,0,10,1,0,2
43223,06-03-23 23:00,18572,21727.754,23262.554,1224.765,734,17301,923,0,664,604,0,0,3155.754,0,0,-2,0,0,-1652,1446.791,0,52.504,35.505,1534.8,3442.57,2287.09,500,50.58,6280.24,46686,3996.433,18632.977,721,19353,977,0,73.4,27.8,2023,3,6,23,0,10,1,0,2
43224,07-03-23 0:00,18787,21636.08,23060.852,1221.684,705,17289,923,0,638,606,0,0,2849.08,0,0,-2,0,0,-1372,1352.058,0,35.728,36.986,1424.772,3442.57,2287.09,500,50.58,6280.24,46686,4018.483,18816.793,695.667,19512,459,0,75.4,27.8,2023,3,7,0,1,10,1,0,2
43225,07-03-23 1:00,18457,21335.874,22677.575,1165.311,712,17500,923,0,620,603,0,0,2878.874,0,0,-2,0,0,-1899,1268.374,0,35.754,37.573,1341.701,3442.57,2287.09,500,50.58,6280.24,46686,4034,18659.373,531,19190,373,0,77.4,27.8,2023,3,7,1,1,10,1,0,2
43226,07-03-23 2:00,18198,21167.286,22543.568,1151.021,713,17464,924,0,578,602,0,0,2969.286,0,0,-2,0,0,-2081,1303.514,0,36.188,36.58,1376.282,3442.57,2287.09,500,50.58,6280.24,46686,4034,18697.251,531,19228,251,0,79.4,27.8,2023,3,7,2,1,10,1,0,2
43227,07-03-23 3:00,18092,21137.223,22655.615,1183.537,710,17622,923,0,593,601,0,0,3045.223,0,0,-2,0,0,-2355,1447.204,0,35.959,35.229,1518.392,3442.57,2287.09,500,50.58,6280.24,46686,4034,18438.817,488,18926,817,0,81.8,27.8,2023,3,7,3,1,10,1,0,2
43228,07-03-23 4:00,19374,22501.559,23973.107,1221.887,702,18173,924,0,609,605,0,0,3127.559,0,0,-2,0,0,-1637,1400.983,0,35.73,34.835,1471.548,3442.57,2287.09,500,50.58,6280.24,46686,4034,17830.217,488,18318,217,0,84.2,27.8,2023,3,7,4,1,10,1,0,2
43229,07-03-23 5:00,22351.871,25276.069,26589.86,1364.915,740,18198,924,0,866,607,870,0,2924.198,0,253.871,-2,0,0,-105,1242.316,0,35.617,35.858,1313.791,3442.57,2287.09,500,50.58,6280.24,46686,4034,18012.543,552,18564,543,0,86.6,27.8,2023,3,7,5,1,10,1,0,2
43230,07-03-23 6:00,23460.878,26583.611,27955.025,1371.748,770,18287,924,0,838,606,1572,0,3122.733,0,476.878,-2,0,0,-11,1264.933,35.989,35.515,34.977,1371.414,3442.57,2287.09,500,50.58,6280.24,46686,4034,17562.373,552,18114,373,0,85,27.8,2023,3,7,6,1,10,1,0,2
43231,07-03-23 7:00,22178.91,25380.15,27328.804,1270.646,742,18367,924,0,821,603,316,0,3201.24,0,429.91,-2,0,0,-22,1194.111,560.188,162.932,31.423,1948.654,3442.57,2287.09,500,50.58,6280.24,46686,4034,17760.658,552,18312,658,0,82.6,27.8,2023,3,7,7,1,10,1,0,2
43232,07-03-23 8:00,22112.454,25180.279,27810.404,1329.143,731,18488,924,0,876,605,464,0,3067.825,0,45.454,-2,0,0,-19,1047.852,1206.335,357.155,18.783,2630.125,3442.57,2287.09,500,50.58,6280.24,46686,4034,17729.289,552,18281,289,0,81.8,27.8,2023,3,7,8,1,10,1,1,2
43233,07-03-23 9:00,21495,24862.319,27716.624,1267.736,756,18387,924,0,781,604,66,0,3367.319,0,0,-2,0,0,-21,917.603,1464.061,438.584,34.057,2854.305,3442.57,2287.09,500,50.58,6280.24,46686,4034,17714.415,552,18266,415,0,81.4,27.8,2023,3,7,9,1,10,1,1,2
43234,07-03-23 10:00,21040.167,24648.446,27722.416,1280.272,740,18313,924,0,402,602,84,0,3608.279,0,0.167,-2,0,0,-23,1008.239,1615.223,414.601,35.907,3073.97,3442.57,2287.09,500,50.58,6280.24,46686,4034,17775.63,555.3,18330,93,0,81,27.8,2023,3,7,10,1,10,1,1,2
43235,07-03-23 11:00,20984,24639.148,27705.835,1361.475,694,18377,924,0,320,602,89,0,3655.148,0,0,-2,0,0,-20,1071.423,1562.535,397.762,34.967,3066.687,3442.57,2287.09,500,50.58,6280.24,46686,4034,17812.611,550.667,18363,277,0,80.6,27.8,2023,3,7,11,1,10,1,1,2
43236,07-03-23 12:00,20704,24203.869,27736.122,1356.69,667,18097,924,0,333,604,137,0,3499.869,0,0,-2,0,0,-56,1477.405,1620.598,398.398,35.852,3532.253,3442.57,2287.09,500,50.58,6280.24,46686,4034,17846.634,577.3,18423,934,0,80.6,27.8,2023,3,7,12,1,10,1,1,2
43237,07-03-23 13:00,20448.467,24076.854,27877.839,1272.712,714,18053,925,0,176,603,0,0,3581.72,46.667,0,-2,-0.533,0,-20,1795.416,1589.069,379.055,37.445,3800.985,3442.57,2287.09,500,50.58,6280.24,46686,4034,17957.951,585,18542,951,0,80.6,27.8,2023,3,7,13,1,10,1,1,2
43238,07-03-23 14:00,20075.4,24391.057,28115.465,1245.549,744,17832,925,0,0,605,106,0,4155.657,160,0,-2,-1.6,0,-133,2024.502,1305.771,357.881,36.254,3724.408,3442.57,2287.09,500,50.58,6280.24,46686,4034,18089.512,585,18674,512,0,81,27.8,2023,3,7,14,1,10,1,1,2
43239,07-03-23 15:00,20575.4,25063.123,28696.176,1319.76,733,17787,925,0,0,605,541,0,4487.723,0,0,-2,-1.6,0,-12,2027.868,1240.825,327.914,36.446,3633.053,3442.57,2287.09,500,50.58,6280.24,46686,4034,18304.642,567,18871,642,0,80.6,27.8,2023,3,7,15,1,10,1,1,2
43240,07-03-23 16:00,21264.267,26029.003,29555.182,1456.278,674,17822,925,0,39,603,1208,0,4764.736,0,0,-2,-1.733,0,-3,2080.106,1030.734,377.69,37.649,3526.179,3442.57,2287.09,500,50.58,6280.24,46686,4034,18205.39,567,18772,39,0,79.8,27.8,2023,3,7,16,1,10,1,1,2
43241,07-03-23 17:00,21841.4,26540.618,29580.705,1480.68,670,18101,925,0,277,603,1275,0,4699.217,0,0,-2,-1.6,0,-6,2025.319,563.19,414.033,37.545,3040.087,3442.57,2287.09,500,50.58,6280.24,46686,4034,18071.75,567,18638,75,0,78.2,27.8,2023,3,7,17,1,10,1,2,2
43242,07-03-23 18:00,22470.267,27204.006,29703.167,1475.239,669,18211,924,0,256,603,1817,0,4730.406,3.333,0,-2,-1.733,0,-6,1984.549,96.728,381.357,36.527,2499.161,3442.57,2287.09,500,50.58,6280.24,46686,4034,17864.42,584,18448,42,0,76.6,27.8,2023,3,7,18,1,10,1,2,2
43243,07-03-23 19:00,22059.4,27599.552,30157.653,1470.499,706,18260,924,0,252,604,1330,0,5515.151,25,0,-2,-1.6,0,-13,2149.847,0.001,372.501,35.752,2558.101,3442.57,2287.09,500,50.58,6280.24,46686,4034,17781.467,584,18365,467,0,74.2,27.8,2023,3,7,19,1,10,1,2,2
43244,07-03-23 20:00,21244.4,26652.063,28684.414,1352.547,763,18348,924,0,104,604,525,0,5385.996,21.667,0,-2,-1.6,0,-20,1627.794,0,368.511,36.046,2032.351,3442.57,2287.09,500,50.58,6280.24,46686,4034,17666.356,584,18250,356,0,73.4,27.8,2023,3,7,20,1,10,1,2,2
43245,07-03-23 21:00,19258.267,24278.266,26364.191,1270.692,802,18207,924,0,0,601,0,0,5019.999,0,0,-2,-1.733,0,-1272,1784.34,0,264.887,36.698,2085.925,3442.57,2287.09,500,50.58,6280.24,46686,4034,17844.403,584,18428,403,0,73,27.8,2023,3,7,21,1,10,1,0,2
43246,07-03-23 22:00,19035.4,23094.376,24798.63,1227.542,758,18260,925,0,0,608,0,0,4058.976,0,0,-2,-1.6,0,-1512,1575.67,0,92.223,36.361,1704.254,3442.57,2287.09,500,50.58,6280.24,46686,4034,17817.81,584,18401,81,0,74.2,27.8,2023,3,7,22,1,10,1,0,2
43247,07-03-23 23:00,18688.267,22306.347,23616.885,1224.675,790,18181,924,0,0,606,0,0,3618.079,0,0,-2,-1.733,0,-1809,1241.515,0,32.641,36.382,1310.538,3442.57,2287.09,500,50.58,6280.24,46686,4030.367,17833.347,584,18417,347,0,75.8,27.8,2023,3,7,23,1,10,1,0,2
43248,08-03-23 0:00,18656.4,21865.801,23212.916,1217.273,740,18277,925,0,0,604,0,0,3209.401,0,0,-2,-1.6,0,-1886,1311.741,0,0,35.374,1347.115,3442.57,2287.09,500,50.58,6280.24,46686,3816,17557.616,584,18141,616,0,78.2,27.8,2023,3,8,0,2,10,1,0,2
43249,08-03-23 1:00,18218.267,21303.635,22819.935,1191.452,695,18339,924,0,0,603,0,0,3085.368,0,0,-2,-1.733,0,-2339,1480.65,0,0,35.65,1516.3,3442.57,2287.09,500,50.58,6280.24,46686,3816,17543.841,584,18127,841,0,80.2,27.8,2023,3,8,1,2,10,1,0,2
43250,08-03-23 2:00,17998.4,20990.993,22606.826,1194.551,704,18074,924,0,0,599,0,0,2992.593,0,0,-2,-1.6,0,-2299,1580.869,0,0,34.964,1615.833,3442.57,2287.09,500,50.58,6280.24,46686,3816,17190.374,908.233,18098,607,0,82.6,27.8,2023,3,8,2,2,10,1,0,2
43251,08-03-23 3:00,17914.267,20921.581,22769.093,1231.679,693,18088,924,0,0,588,0,0,3007.314,0,0,-2,-1.733,0,-2375,1813.247,0,0,34.265,1847.512,3442.57,2287.09,500,50.58,6280.24,46686,3816,17344.009,990,18334,9,0,85,27.8,2023,3,8,3,2,10,1,0,2
43252,08-03-23 4:00,19276.4,22416.995,24297.633,1270.21,712,18400,924,0,0,602,0,0,3140.595,0,0,-2,-1.6,0,-1358,1844.195,0,0.006,36.437,1880.638,3442.57,2287.09,500,50.58,6280.24,46686,3816,17224.061,990,18214,61,0,87.4,27.8,2023,3,8,4,2,10,1,0,2
43253,08-03-23 5:00,21569.535,24747.854,26824.46,1378.496,739,18561,925,0,0,605,803,0,3178.318,0,6.135,-2,-1.6,0,-66,2036.69,0,3.962,35.954,2076.606,3442.57,2287.09,500,50.58,6280.24,46686,3816,17021.363,990,18011,363,0,89.4,27.8,2023,3,8,5,2,10,1,0,2
43254,08-03-23 6:00,22418.963,25744.455,28021.827,1352.009,768,18458,924,0,0,604,1390,0,3325.492,0,291.696,-2,-1.733,0,-13,2169.845,28.901,42.375,36.251,2277.372,3442.57,2287.09,500,50.58,6280.24,46686,3816,17288.473,990,18278,473,0,88,28,2023,3,8,6,2,10,1,0,2
43255,08-03-23 7:00,21618.565,24988.369,27470.803,1293.454,743,18398,924,0,0,604,660,0,3369.804,0,314.165,-1,-1.6,0,-22,1949.48,425.471,72.005,35.478,2482.434,3442.57,2287.09,500,50.58,6280.24,46686,3816,17417.631,954.959,18372,59,0,86.6,28.2,2023,3,8,7,2,10,1,0,2
43256,08-03-23 8:00,21539.307,24904.022,27943.921,1317.054,745,18256,924,0,0,605,721,0,3364.714,0,308.907,-1,-1.6,0,-18,1767.791,1028.514,208.781,34.813,3039.899,3442.57,2287.09,500,50.58,6280.24,46686,3871.1,17549.575,967.923,18517,498,0,85.4,28.2,2023,3,8,8,2,10,1,1,2
43257,08-03-23 9:00,20763.275,24217.919,27751.854,1355.611,740,18082,924,0,0,604,263,0,3454.643,0,177.408,-1,-2.133,0,-24,1738.742,1342.065,417.823,35.305,3533.935,3442.57,2287.09,500,50.58,6280.24,46686,3873,17523.964,969.337,18493,302,0,84.6,28.2,2023,3,8,9,2,10,1,1,2
43258,08-03-23 10:00,20361.4,24136.162,27808.852,1360.952,862,18121,924,0,0,604,0,0,3738.095,36.667,0,-1,-1.6,0,-147,1694.395,1495.106,447.692,35.497,3672.69,3442.57,2287.09,500,50.58,6280.24,46686,3873,17118.629,979.5,18098,129,0,84.6,28.2,2023,3,8,10,2,10,1,1,2
43259,08-03-23 11:00,20079.4,23940.072,27804.829,1414.766,838,17940,924,0,0,602,0,0,3860.672,0,0,-1,-1.6,0,-222,1756.799,1605.645,469.841,32.472,3864.757,3442.57,2287.09,500,50.58,6280.24,46686,3873,17160.588,1062,18222,588,0,85,28.2,2023,3,8,11,2,10,1,1,2
43260,08-03-23 12:00,20241.4,23803.326,27805.482,1413.215,823,17962,924,0,0,602,48,0,3561.926,0,0,-1,-1.6,0,-115,1881.798,1604.324,490.164,25.87,4002.156,3442.57,2287.09,500,50.58,6280.24,46686,3873,17383.026,1062,18445,26,0,85.4,28.2,2023,3,8,12,2,10,1,1,2
43261,08-03-23 13:00,20014.4,23665.432,27708.077,1400.774,870,17926,924,0,0,605,0,0,3651.032,0,0,-1,-1.6,0,-308,1943.46,1566.622,496.146,36.417,4042.645,3442.57,2287.09,500,50.58,6280.24,46686,3873,17623.934,1062.092,18686,26,0,85.4,28.2,2023,3,8,13,2,10,1,1,2
43262,08-03-23 14:00,20558.267,24171.473,28098.94,1422.319,880,17940,924,0,0,606,311,0,3613.206,0,0,-1,-1.733,0,-100,1824.466,1568.606,497.723,36.672,3927.467,3442.57,2287.09,500,50.58,6280.24,46686,3873,17295.955,1166.343,18462,298,0,86.2,28.2,2023,3,8,14,2,10,1,1,2
43263,08-03-23 15:00,21385.4,25018.846,28714.548,1429.517,766,18220,924,0,0,605,886,0,3633.446,0,0,-1,-1.6,0,-13,1704.092,1453.061,501.896,36.653,3695.702,3442.57,2287.09,500,50.58,6280.24,46686,3873,17106.742,1153.852,18260,594,0,85.8,28.2,2023,3,8,15,2,10,1,1,2
43264,08-03-23 16:00,22308.441,25863.383,29228.195,1320.7,764,18430,924,0,159,605,1308,0,3554.942,0,134.041,-1,-1.6,0,-13,1584.051,1243.484,500.278,36.999,3364.812,3442.57,2287.09,500,50.58,6280.24,46686,3873,17402.787,990.299,18393,86,0,84.2,28.2,2023,3,8,16,2,10,1,1,2
43265,08-03-23 17:00,23327.484,26544.651,29218.172,1312.962,775,18791,924,0,405,605,1539,0,3217.167,0,306.084,-1,-1.6,0,-15,1400.896,750.922,485.481,36.222,2673.521,3442.57,2287.09,500,50.58,6280.24,46686,3873,17166.643,977.09,18143,733,0,82.2,28.2,2023,3,8,17,2,10,1,2,2
43266,08-03-23 18:00,24114.538,27541.499,29424.154,1386.978,836,18954,924,0,406,605,2083,0,3151.961,275,312.138,-1,-1.6,0,-3,1311.519,114.662,419.249,37.225,1882.655,3442.57,2287.09,500,50.58,6280.24,46686,3873,16952.924,863.09,17816,14,0,80.2,28.2,2023,3,8,18,2,10,1,2,2
43267,08-03-23 19:00,24382.067,28565.58,30352.486,1211.586,820,19102,924,0,406,610,2213,260.75,3647.763,275,315.8,-1,-1.733,0,-6,1363.894,0.033,386.946,36.033,1786.906,3442.57,2287.09,500,50.58,6280.24,46686,3873,16516.727,793.038,17309,765,0,77.4,28.2,2023,3,8,19,2,10,1,2,2
43268,08-03-23 20:00,23497.345,27142.416,28842.981,998.355,844,19294,923,0,386,604,1146,186.25,3193.57,265.25,318.945,-1,-1.6,0,-16,1280.671,0,383.778,36.116,1700.565,3442.57,2287.09,500,50.58,6280.24,46686,3873,16586.731,664.5,17251,231,0,74.6,28.2,2023,3,8,20,2,10,1,2,2
43269,08-03-23 21:00,21846.612,25162.169,26662.098,1088.183,828,19432,923,0,112,602,3,0,3233.607,81.95,109.345,-1,-1.733,0,-160,1102.211,0,361.058,36.66,1499.929,3442.57,2287.09,500,50.58,6280.24,46686,3873,16510.529,598,17108,529,0,73.4,28.2,2023,3,8,21,2,10,1,0,2
43270,08-03-23 22:00,21220.4,23884.242,24992.296,1233.813,812,19066,923,0,0,605,0,0,2663.842,0,0,-1,-1.6,0,-183,968.08,0,103.914,36.06,1108.054,3442.57,2287.09,500,50.58,6280.24,46686,3873,16785.355,749.6,17534,955,0,73.8,28.2,2023,3,8,22,2,10,1,0,2
43271,08-03-23 23:00,20237.267,22654.063,23657.99,1290.884,730,18597,923,0,0,604,0,0,2416.796,0,0,-1,-1.733,0,-614,920.916,0,46.704,36.307,1003.927,3442.57,2287.09,500,50.58,6280.24,46686,3873,17087.772,1002,18089,772,0,73.8,28.2,2023,3,8,23,2,10,1,0,2
